"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"16023","5","2361","76","0","2018","A","N","Butte County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"16025","5","2361","76","0","2018","A","N","Camas County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",2.54,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"16027","5","2361","76","0","2018","A","","Canyon County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",192,585,19625383,17394876,163086,646,33567,"",1.91,1.58,1.45,1.45,1.37,0.92,0.92,"",18,10.3,91,18.4,4314628,28.2,3447394,24.7,-43175,-20.9,50,8.4,2579,8.3
"16029","5","2361","76","0","2018","A","N","Caribou County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"16031","5","2361","76","0","2018","A","","Cassia County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,96,3434753,3073563,27618,685,35624,"",0.85,1.59,1.56,1.48,1.54,0.97,0.97,"",1,7.1,37,62.7,1489695,76.6,1340755,77.4,4005,17.0,48,7.5,2517,7.6
"16035","5","2361","76","0","2018","A","N","Clearwater County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,"N",1.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"16037","5","2361","76","0","2018","A","N","Custer County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,0,0,0,0,0,0,"N",2.51,0,0,0,0,0,0,"N",-1,-7.7,0,0,0,0,0,0,0,0,0,0,0,0
"16039","5","2361","76","0","2018","A","","Elmore County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,19,683899,521503,6036,689,35838,"",0.59,0.49,0.52,0.53,0.65,1.05,1.05,"",-1,-12.5,-2,-9.5,192296,39.1,55292,11.9,-4090,-40.4,228,49.5,11857,49.4
"16041","5","2361","76","0","2018","A","","Franklin County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,25,549417,521449,4637,430,22349,"",1.49,1.28,0.94,1.10,1.10,0.75,0.75,"",0,0.0,2,8.7,71367,14.9,51854,11.0,-2014,-30.3,37,9.4,1934,9.5
"16043","5","2361","76","0","2018","A","","Fremont County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",21,53,1626141,1514512,22615,585,30443,"",2.76,3.23,2.87,3.86,5.38,0.88,0.88,"N",1,5.0,0,0,0,0,0,0,0,0,0,0,0,0
"16045","5","2361","76","0","2018","A","","Gem County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",17,39,953226,886604,8821,467,24286,"",1.83,1.94,1.43,1.65,1.47,0.73,0.73,"",3,21.4,6,18.2,143429,17.7,173051,24.3,-1295,-12.8,-7,-1.5,-378,-1.5
"16047","5","2361","76","0","2018","A","N","Gooding County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,0,0,0,0,0,0,"N",1.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"16049","5","2361","76","0","2018","A","","Idaho County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",29,62,1485113,1336016,11875,464,24116,"",2.64,2.69,1.78,2.38,2.04,0.67,0.67,"",-4,-12.1,-3,-4.6,-266465,-15.2,-317248,-19.2,-18991,-61.5,-54,-10.4,-2831,-10.5
"16051","5","2361","76","0","2018","A","","Jefferson County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",43,180,5832929,5023738,47011,625,32495,"",3.20,4.83,4.78,4.31,4.39,0.99,0.99,"",1,2.4,-14,-7.2,-261146,-4.3,-306117,-5.7,-35119,-42.8,22,3.6,1150,3.7
"16053","5","2361","76","0","2018","A","","Jerome County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",18,67,1637716,1622774,15497,470,24444,"",1.33,1.19,0.77,0.74,0.82,0.64,0.64,"",4,28.6,23,52.3,510724,45.3,538616,49.7,-2139,-12.1,-25,-5.1,-1316,-5.1
"16055","5","2361","76","0","2018","A","","Kootenai County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",201,629,23479163,19160430,211257,718,37353,"",1.93,1.86,1.77,1.78,1.89,0.95,0.95,"",16,8.6,28,4.7,2041567,9.5,1437080,8.1,-73585,-25.8,33,4.8,1708,4.8
"16057","5","2361","76","0","2018","A","","Latah County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",44,119,3793005,3435303,33354,611,31785,"",2.09,1.58,1.36,2.37,2.43,0.86,0.86,"N",1,2.3,0,0,0,0,0,0,0,0,0,0,0,0
"16059","5","2361","76","0","2018","A","","Lemhi County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,46,1271111,1206772,15997,529,27533,"",3.00,3.36,2.70,4.03,4.99,0.80,0.80,"",0,0.0,4,9.5,206810,19.4,187336,18.4,-2396,-13.0,43,8.8,2243,8.9
"16061","5","2361","76","0","2018","A","N","Lewis County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,0,0,0,0,0,0,"N",2.25,0,0,0,0,0,0,"N",-2,-18.2,0,0,0,0,0,0,0,0,0,0,0,0
"16063","5","2361","76","0","2018","A","N","Lincoln County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"16065","5","2361","76","0","2018","A","","Madison County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",34,130,4203578,3830338,36161,620,32253,"",1.72,1.53,1.61,2.04,2.12,1.05,1.05,"",-6,-15.0,1,0.8,-67810,-1.6,84150,2.2,-17902,-33.1,-18,-2.8,-944,-2.8
"16067","5","2361","76","0","2018","A","N","Minidoka County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",13,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,"N",2,18.2,0,0,0,0,0,0,0,0,0,0,0,0
"16069","5","2361","76","0","2018","A","","Nez Perce County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",34,94,2877477,2675913,25971,588,30584,"",1.43,0.82,0.61,0.67,0.76,0.74,0.74,"",-1,-2.9,-20,-17.5,-165622,-5.4,-187890,-6.6,-14781,-36.3,72,14.0,3773,14.1
"16071","5","2361","76","0","2018","A","","Oneida County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,17,308510,283888,2211,360,18698,"",1.81,2.47,1.65,2.02,1.77,0.69,0.69,"",1,25.0,5,41.7,111811,56.8,87189,44.3,76,3.6,51,16.5,2641,16.4
"16073","5","2361","76","0","2018","A","","Owyhee County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,19,410755,410755,3648,423,22005,"",1.07,1.11,0.69,0.77,0.71,0.63,0.63,"",1,20.0,5,35.7,108684,36.0,108684,36.0,-500,-12.1,13,3.2,682,3.2
"16075","5","2361","76","0","2018","A","","Payette County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",21,66,1999923,1718451,15953,580,30150,"",1.77,1.91,1.61,1.56,1.36,0.84,0.84,"",3,16.7,8,13.8,286852,16.7,284714,19.9,-5833,-26.8,7,1.2,357,1.2
"16077","5","2361","76","0","2018","A","N","Power County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"16079","5","2361","76","0","2018","A","N","Shoshone County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,"N",-2,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"16081","5","2361","76","0","2018","A","","Teton County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",49,95,3757400,3092520,32555,757,39379,"",4.57,5.16,5.69,5.56,5.84,1.10,1.10,"",14,40.0,30,46.2,1276485,51.5,1032931,50.2,3332,11.4,18,2.4,965,2.5
"16083","5","2361","76","0","2018","A","","Twin Falls County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",74,242,7294662,6575133,56033,580,30174,"",1.32,1.13,0.96,1.02,0.92,0.85,0.85,"",4,5.7,13,5.7,557443,8.3,573514,9.6,-17537,-23.8,13,2.3,700,2.4
"16085","5","2361","76","0","2018","A","N","Valley County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",65,0,0,0,0,0,0,"N",5.23,0,0,0,0,0,0,"N",5,8.3,0,0,0,0,0,0,0,0,0,0,0,0
"16087","5","2361","76","0","2018","A","","Washington County, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",11,22,683462,639538,8654,597,31066,"",2.04,1.46,1.36,1.55,1.82,0.93,0.93,"",1,10.0,-1,-4.3,29198,4.5,4700,0.7,-3625,-29.5,44,8.0,2307,8.0
"16999","5","2361","76","0","2018","A","","Unknown Or Undefined, Idaho","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",53,56,2242114,1680567,17936,768,39919,"",0.41,0.95,0.51,0.49,0.48,0.54,0.54,"N",13,32.5,0,0,0,0,0,0,0,0,0,0,0,0
"17000","5","2361","56","0","2018","A","","Illinois -- Statewide","Private","NAICS 2361 Residential building construction","State, NAICS 4-digit -- by ownership sector","All establishment sizes",8465,24307,1291978194,392852519,11952232,1022,53152,"",1.21,0.75,0.67,0.72,0.70,0.89,0.89,"",250,3.0,953,4.1,83869735,6.9,18458848,4.9,-597116,-4.8,27,2.7,1422,2.7
"17001","5","2361","76","0","2018","A","","Adams County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",59,167,7262576,2430362,55468,839,43619,"",1.78,0.92,0.96,0.92,0.82,1.04,1.04,"",-3,-4.8,-16,-8.7,223926,3.2,-356316,-12.8,-19111,-25.6,98,13.2,5086,13.2
"17003","5","2361","76","0","2018","A","N","Alexander County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17005","5","2361","76","0","2018","A","","Bond County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",8,18,469518,247675,6886,490,25494,"",1.37,0.71,0.45,0.77,0.84,0.62,0.62,"N",2,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"17007","5","2361","76","0","2018","A","N","Boone County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",23,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,"N",-2,-8.0,0,0,0,0,0,0,0,0,0,0,0,0
"17009","5","2361","76","0","2018","A","N","Brown County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"17011","5","2361","76","0","2018","A","","Bureau County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",19,50,1876420,743403,38452,729,37907,"",1.26,0.77,0.72,0.71,1.18,0.94,0.94,"",1,5.6,2,4.2,-20066,-1.1,34257,4.8,-30,-0.1,-26,-3.4,-1331,-3.4
"17013","5","2361","76","0","2018","A","","Calhoun County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,16,499990,204514,2551,620,32257,"",3.74,3.77,4.55,3.73,1.49,1.24,1.25,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0
"17015","5","2361","76","0","2018","A","N","Carroll County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",12,0,0,0,0,0,0,"N",1.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17017","5","2361","76","0","2018","A","N","Cass County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,"N",-2,-22.2,0,0,0,0,0,0,0,0,0,0,0,0
"17019","5","2361","76","0","2018","A","","Champaign County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",96,410,17597865,6488069,150649,826,42957,"",1.23,0.83,0.75,1.08,0.88,0.90,0.90,"",7,7.9,15,3.8,973640,5.9,193203,3.1,21805,16.9,17,2.1,897,2.1
"17021","5","2361","76","0","2018","A","","Christian County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,49,1664893,744031,19673,655,34035,"",1.14,0.90,0.82,1.05,0.78,0.92,0.92,"",-2,-11.8,-2,-3.9,-1491,-0.1,-77438,-9.4,-4968,-20.2,24,3.8,1200,3.7
"17023","5","2361","76","0","2018","A","N","Clark County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"17025","5","2361","76","0","2018","A","N","Clay County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",-2,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"17027","5","2361","76","0","2018","A","","Clinton County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",34,129,5069241,2065284,83928,758,39398,"",2.03,1.93,2.05,2.12,3.36,1.06,1.06,"",1,3.0,-5,-3.7,-47488,-0.9,-95636,-4.4,-20293,-19.5,22,3.0,1142,3.0
"17029","5","2361","76","0","2018","A","","Coles County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",26,110,4614290,1839252,90494,809,42044,"",1.28,0.85,0.94,0.94,1.70,1.10,1.10,"",-1,-3.7,-1,-0.9,90985,2.0,96715,5.6,8621,10.5,24,3.1,1202,2.9
"17031","5","2361","76","0","2018","A","","Cook County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3671,8166,446568603,132970866,3772012,1052,54686,"",1.40,0.58,0.47,0.55,0.50,0.82,0.82,"",154,4.4,129,1.6,22515031,5.3,4146899,3.2,-94762,-2.5,37,3.6,1926,3.7
"17033","5","2361","76","0","2018","A","N","Crawford County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",2,66.7,0,0,0,0,0,0,0,0,0,0,0,0
"17035","5","2361","76","0","2018","A","N","Cumberland County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",1.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17037","5","2361","76","0","2018","A","N","DeKalb County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",39,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,"N",-7,-15.2,0,0,0,0,0,0,0,0,0,0,0,0
"17039","5","2361","76","0","2018","A","N","DeWitt County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,"N",1.38,0,0,0,0,0,0,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0
"17041","5","2361","76","0","2018","A","","Douglas County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",25,114,4572174,1811551,33735,773,40195,"",2.21,2.81,2.90,2.60,2.04,1.03,1.03,"",2,8.7,-1,-0.9,283165,6.6,183847,11.3,-2578,-7.1,56,7.8,2899,7.8
"17043","5","2361","76","0","2018","A","","DuPage County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",888,2655,153737683,42655366,1091269,1114,57910,"",1.35,0.79,0.72,0.69,0.56,0.91,0.91,"",59,7.1,237,9.8,13869088,9.9,4147374,10.8,-31112,-2.8,2,0.2,71,0.1
"17045","5","2361","76","0","2018","A","","Edgar County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,13,305071,172763,2545,454,23618,"",0.85,0.34,0.19,0.27,0.12,0.56,0.56,"",-1,-14.3,-3,-18.8,-50579,-14.2,-53714,-23.7,-2780,-52.2,17,3.9,917,4.0
"17047","5","2361","76","0","2018","A","N","Edwards County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17049","5","2361","76","0","2018","A","","Effingham County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",30,185,7242230,2792211,76114,755,39253,"",1.32,1.55,1.54,1.34,1.58,1.00,1.00,"",-2,-6.2,-11,-5.6,-206927,-2.8,-200922,-6.7,-28646,-27.3,25,3.4,1296,3.4
"17051","5","2361","76","0","2018","A","","Fayette County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",6,25,870656,342868,12808,670,34826,"",0.66,0.86,0.90,0.81,1.15,1.05,1.05,"",0,0.0,1,4.2,99413,12.9,42184,14.0,2050,19.1,39,6.2,2007,6.1
"17053","5","2361","76","0","2018","A","N","Ford County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0
"17055","5","2361","76","0","2018","A","","Franklin County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",19,107,10167293,1694283,94139,1830,95170,"",1.34,2.19,5.61,2.36,3.28,2.57,2.57,"",0,0.0,14,15.1,1216484,13.6,111115,7.0,-3726,-3.8,-19,-1.0,-989,-1.0
"17057","5","2361","76","0","2018","A","","Fulton County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",24,58,1550333,787234,34011,517,26884,"",1.89,1.31,1.03,1.45,2.46,0.79,0.79,"",1,4.3,1,1.8,-119681,-7.2,-53785,-6.4,-4474,-11.6,-42,-7.5,-2202,-7.6
"17059","5","2361","76","0","2018","A","N","Gallatin County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"17061","5","2361","76","0","2018","A","N","Greene County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"17063","5","2361","76","0","2018","A","","Grundy County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",26,44,2202417,776855,22139,955,49679,"",1.17,0.41,0.37,0.45,0.37,0.90,0.91,"",1,4.0,0,0.0,-139090,-5.9,63721,8.9,-4431,-16.7,-66,-6.5,-3436,-6.5
"17065","5","2361","76","0","2018","A","N","Hamilton County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"N",0.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17067","5","2361","76","0","2018","A","","Hancock County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",7,33,835096,426613,7987,492,25564,"",0.89,1.47,1.07,1.34,1.06,0.73,0.73,"",-1,-12.5,-2,-5.7,-78430,-8.6,-60978,-12.5,-6725,-45.7,-8,-1.6,-413,-1.6
"17071","5","2361","76","0","2018","A","","Henderson County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",4,11,309490,201718,6876,558,29015,"",1.54,1.89,1.87,2.35,2.70,1.02,1.02,"",1,33.3,4,57.1,125649,68.3,60722,43.1,3029,78.7,41,7.9,2111,7.8
"17073","5","2361","76","0","2018","A","","Henry County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,124,5348225,1901703,40790,831,43218,"",1.14,1.66,1.87,1.85,1.16,1.13,1.13,"",-2,-8.3,0,0.0,-350583,-6.2,10426,0.6,-1262,-3.0,-56,-6.3,-2895,-6.3
"17075","5","2361","76","0","2018","A","","Iroquois County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",32,86,2859474,1185326,39233,641,33347,"",2.28,2.03,1.97,1.89,2.23,0.97,0.97,"",-1,-3.0,2,2.4,-31442,-1.1,-36730,-3.0,-10125,-20.5,-24,-3.6,-1240,-3.6
"17077","5","2361","76","0","2018","A","","Jackson County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",16,42,1434968,681022,25292,651,33830,"",0.71,0.31,0.23,0.48,0.60,0.74,0.74,"",-1,-5.9,-9,-17.6,-337437,-19.0,-111249,-14.0,-10133,-28.6,-17,-2.5,-923,-2.7
"17079","5","2361","76","0","2018","A","","Jasper County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,11,227561,170203,2321,413,21502,"",1.11,1.00,0.54,1.02,0.59,0.57,0.57,"",1,25.0,4,57.1,55274,32.1,56286,49.4,1693,269.6,-90,-17.9,-4668,-17.8
"17081","5","2361","76","0","2018","A","","Jefferson County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,48,1523241,811877,38488,615,31956,"",0.88,0.44,0.33,0.45,0.68,0.76,0.76,"",1,7.1,-5,-9.4,-587712,-27.8,-227008,-21.9,-21275,-35.6,-145,-19.1,-7563,-19.1
"17083","5","2361","76","0","2018","A","","Jersey County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,154,6221732,3383847,106806,779,40488,"",1.94,5.56,6.70,9.47,10.85,1.21,1.21,"",0,0.0,73,90.1,3173026,104.1,1938544,134.1,63922,149.1,53,7.3,2733,7.2
"17085","5","2361","76","0","2018","A","N","Jo Daviess County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",22,0,0,0,0,0,0,"N",1.58,0,0,0,0,0,0,"N",-1,-4.3,0,0,0,0,0,0,0,0,0,0,0,0
"17087","5","2361","76","0","2018","A","N","Johnson County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,"N",1.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"17089","5","2361","76","0","2018","A","","Kane County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",353,1041,75502389,16636499,411356,1395,72564,"",1.48,0.90,1.33,0.89,0.73,1.48,1.48,"",13,3.8,67,6.9,10221388,15.7,765033,4.8,-56410,-12.1,106,8.2,5512,8.2
"17091","5","2361","76","0","2018","A","","Kankakee County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",45,114,4088751,1861474,58796,690,35892,"",1.05,0.47,0.40,0.52,0.54,0.85,0.85,"",-2,-4.3,-22,-16.2,-638448,-13.5,-197040,-9.6,1850,3.2,19,2.8,1005,2.9
"17093","5","2361","76","0","2018","A","","Kendall County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",75,256,12154219,4481635,83921,915,47555,"",1.84,1.65,1.87,1.90,1.31,1.13,1.13,"",-1,-1.3,18,7.6,1396040,13.0,366695,8.9,-15138,-15.3,45,5.2,2289,5.1
"17095","5","2361","76","0","2018","A","","Knox County, Illinois","Private","NAICS 2361 Residential building construction","County, NAICS 4-digit -- by ownership sector","All establishment sizes",15,42,1664597,699716,30632,761,39555,"",0.76,0.44,0.49,0.59,1.04,1.12,1.12,"N",5,50.0,0,0,0,0,0,0,0,0,0,0,0,0
